,open,high,low,close,volume,edit_count,sentiment,neg_sentiment,tomorrow,target,close_ratio_2,edit_2,trend_2,close_ratio_7,edit_7,trend_7,close_ratio_60,edit_60,trend_60,close_ratio_365,edit_365,trend_365
2014-10-21 00:00:00+00:00,382.4209899902344,392.64599609375,380.8340148925781,386.4750061035156,14188900,8.966666666666667,-0.3018588294543592,0.5567412340745673,383.1579895019531,0,1.00471845896149,8.933333333333334,0.5,0.9977613197952871,8.27142857142857,0.42857142857142855,1.0051402904230198,5.641904761904762,0.4411764705882353,1.0051402904230198,5.641904761904762,0.4411764705882353
2014-10-22 00:00:00+00:00,386.1180114746094,388.57598876953125,382.2489929199219,383.1579895019531,11641300,9.333333333333334,-0.3335088084099459,0.5900745674079008,358.4169921875,0,0.9956901320233119,9.15,0.5,0.9934535251184093,8.590476190476192,0.42857142857142855,0.9966099480866102,5.7444444444444445,0.42857142857142855,0.9966099480866102,5.7444444444444445,0.42857142857142855
2014-10-23 00:00:00+00:00,382.9620056152344,385.0480041503906,356.4469909667969,358.4169921875,26456900,9.333333333333334,-0.3332369799373316,0.5900745674079008,358.3450012207031,0,0.9666372276231754,9.333333333333334,0.0,0.9376889433858662,8.79047619047619,0.42857142857142855,0.9339675588033676,5.841441441441441,0.4166666666666667,0.9339675588033676,5.841441441441441,0.4166666666666667
2014-10-24 00:00:00+00:00,358.59100341796875,364.3450012207031,353.30499267578125,358.3450012207031,15585700,9.333333333333334,-0.2891231876238619,0.5678523451856786,347.27099609375,0,0.9998995608480096,9.333333333333334,0.0,0.9464902794904855,8.942857142857143,0.2857142857142857,0.9354100397911265,5.933333333333334,0.40540540540540543,0.9354100397911265,5.933333333333334,0.40540540540540543
2014-10-25 00:00:00+00:00,358.6109924316406,359.8609924316406,342.87701416015625,347.27099609375,18127500,9.433333333333334,-0.3318449455788832,0.5900745674079009,354.7040100097656,1,0.9843059041049235,9.383333333333333,0.0,0.9327873468409112,9.11904761904762,0.14285714285714285,0.9086813198414311,6.023076923076923,0.39473684210526316,0.9086813198414311,6.023076923076923,0.39473684210526316
2014-10-26 00:00:00+00:00,347.48699951171875,359.22100830078125,343.9309997558594,354.7040100097656,11272500,9.666666666666666,-0.3199640936516255,0.5995983769317104,352.989013671875,0,1.0105887159106623,9.55,0.5,0.9656633434406395,9.280952380952382,0.2857142857142857,0.9298014036156607,6.114166666666667,0.41025641025641024,0.9298014036156607,6.114166666666667,0.41025641025641024
2014-10-27 00:00:00+00:00,354.7770080566406,358.6319885253906,349.8089904785156,352.989013671875,13033000,9.633333333333333,-0.3511479205749959,0.616265043598377,357.6180114746094,1,0.9975766380612759,9.649999999999999,0.5,0.9722841547210209,9.385714285714286,0.2857142857142857,0.9269946150743081,6.199999999999999,0.4,0.9269946150743081,6.199999999999999,0.4
2014-10-28 00:00:00+00:00,353.2149963378906,359.9840087890625,352.6789855957031,357.6180114746094,7845880,9.7,-0.3839344716928929,0.6495983769317103,335.59100341796875,0,1.0065141458484457,9.666666666666666,0.5,0.9963478899574305,9.49047619047619,0.2857142857142857,0.9405135630423246,6.283333333333333,0.4146341463414634,0.9405135630423246,6.283333333333333,0.4146341463414634
2014-10-29 00:00:00+00:00,357.0889892578125,357.8330078125,335.3429870605469,335.59100341796875,18192700,8.933333333333334,-0.3956094795178388,0.6554569627902961,345.30499267578125,1,0.9682245793354923,9.316666666666666,0.5,0.9530218838097455,9.433333333333334,0.2857142857142857,0.8850004639902381,6.344961240310077,0.40476190476190477,0.8850004639902381,6.344961240310077,0.40476190476190477
2014-10-30 00:00:00+00:00,335.7090148925781,350.9129943847656,335.0719909667969,345.30499267578125,30177900,8.766666666666667,-0.380870252752736,0.6482347405680738,338.3210144042969,0,1.014266480216569,8.850000000000001,0.5,0.9858521274048502,9.352380952380953,0.42857142857142855,0.9124712241226042,6.4,0.4186046511627907,0.9124712241226042,6.4,0.4186046511627907
2014-10-31 00:00:00+00:00,345.0090026855469,348.0450134277344,337.1419982910156,338.3210144042969,12545400,8.833333333333334,-0.3804518673861373,0.6473418834252167,325.7489929199219,0,0.9897839195712952,8.8,0.5,0.9738662858949538,9.280952380952382,0.42857142857142855,0.8961265624679726,6.454074074074074,0.4090909090909091,0.8961265624679726,6.454074074074074,0.4090909090909091
2014-11-01 00:00:00+00:00,338.6499938964844,340.52899169921875,321.05499267578125,325.7489929199219,16677200,9.433333333333334,-0.3867289919698585,0.6506752167585501,325.8919982910156,1,0.9810682287323406,9.133333333333333,0.0,0.9460501485706031,9.280952380952382,0.42857142857142855,0.8654071390081154,6.518840579710145,0.4,0.8654071390081154,6.518840579710145,0.4
2014-11-02 00:00:00+00:00,326.07501220703125,329.04998779296875,320.6260070800781,325.8919982910156,8603620,10.433333333333334,-0.3913196318833821,0.6543789204622538,327.5539855957031,1,1.0002194542286666,9.933333333333334,0.5,0.9579162248077634,9.39047619047619,0.42857142857142855,0.8682664738920796,6.602127659574468,0.41304347826086957,0.8682664738920796,6.602127659574468,0.41304347826086957
2014-11-03 00:00:00+00:00,325.5690002441406,334.00201416015625,325.4809875488281,327.5539855957031,12948500,11.166666666666666,-0.4288113845873667,0.6775673262593552,330.49200439453125,1,1.0025434195720386,10.8,1.0,0.9731955452001481,9.60952380952381,0.5714285714285714,0.8750151820516688,6.697222222222223,0.425531914893617,0.8750151820516688,6.697222222222223,0.425531914893617
2014-11-04 00:00:00+00:00,327.1610107421875,331.7669982910156,325.0769958496094,330.49200439453125,15655500,11.1,-0.4150226811722377,0.6712181199101489,339.4859924316406,1,1.0044647621040463,11.133333333333333,1.0,0.9933617010436656,9.80952380952381,0.5714285714285714,0.8849792686134934,6.7870748299319725,0.4375,0.8849792686134934,6.7870748299319725,0.4375
2014-11-05 00:00:00+00:00,330.6830139160156,343.3689880371094,330.6830139160156,339.4859924316406,19817200,11.233333333333333,-0.4062377686125165,0.6667736754657044,349.2900085449219,1,1.0134243036035748,11.166666666666666,1.0,1.0186912660152436,10.138095238095238,0.7142857142857143,0.9107193983253047,6.876,0.4489795918367347,0.9107193983253047,6.876,0.4489795918367347
2014-11-06 00:00:00+00:00,339.4580078125,352.96600341796875,338.42401123046875,349.2900085449219,18797000,11.833333333333334,-0.3950414326429673,0.6629857966778256,342.4150085449219,0,1.0142339688075381,11.533333333333333,1.0,1.046322665419975,10.576190476190476,0.7142857142857143,0.9381786216377751,6.973202614379085,0.46,0.9381786216377751,6.973202614379085,0.46
2014-11-07 00:00:00+00:00,349.8179931640625,352.73199462890625,341.7760009765625,342.4150085449219,16834200,12.3,-0.3992525263490806,0.6657635744556034,345.4880065917969,1,0.9900607920571045,12.066666666666666,0.5,1.023934211570976,11.071428571428571,0.7142857142857143,0.9211348745775823,7.075641025641025,0.45098039215686275,0.9211348745775823,7.075641025641025,0.45098039215686275
2014-11-08 00:00:00+00:00,342.15399169921875,347.0320129394531,342.15399169921875,345.4880065917969,8535470,13.1,-0.391685311846852,0.66243024112227,363.2640075683594,1,1.0044671966530982,12.7,0.5,1.024484718037889,11.595238095238097,0.8571428571428571,0.9306412413973093,7.18930817610063,0.46153846153846156,0.9306412413973093,7.18930817610063,0.46153846153846156
2014-11-09 00:00:00+00:00,345.3760070800781,363.6260070800781,344.2550048828125,363.2640075683594,24205600,13.933333333333334,-0.408423899019404,0.6722003560647989,366.92401123046875,1,1.0250807061164071,13.516666666666666,1.0,1.0604085500311895,12.095238095238093,0.8571428571428571,0.9789137746141208,7.314197530864198,0.4716981132075472,0.9789137746141208,7.314197530864198,0.4716981132075472
2014-11-10 00:00:00+00:00,362.2650146484375,374.8160095214844,357.5610046386719,366.92401123046875,30450100,14.033333333333331,-0.4179294495117815,0.6783908322552751,367.69500732421875,1,1.005012412649731,13.983333333333333,1.0,1.0537914345782793,12.504761904761905,0.8571428571428571,0.9889784628205123,7.4363636363636365,0.48148148148148145,0.9889784628205123,7.4363636363636365,0.48148148148148145
2014-11-11 00:00:00+00:00,365.85699462890625,371.30999755859375,363.7349853515625,367.69500732421875,15838900,14.366666666666667,-0.4311033283007296,0.7017241655886084,423.5610046386719,1,1.0010495182867263,14.2,1.0,1.0401295289179577,12.971428571428572,0.8571428571428571,0.9912148472814288,7.560119047619048,0.4909090909090909,0.9912148472814288,7.560119047619048,0.4909090909090909
2014-11-12 00:00:00+00:00,367.9849853515625,429.7179870605469,367.9849853515625,423.5610046386719,45783200,14.033333333333331,-0.414677373095477,0.6938958827603254,420.7349853515625,0,1.070604199487679,14.2,1.0,1.1587915633918362,13.37142857142857,0.8571428571428571,1.1389819837268889,7.673684210526315,0.5,1.1389819837268889,7.673684210526315,0.5
2014-11-13 00:00:00+00:00,427.27301025390625,457.0929870605469,401.12298583984375,420.7349853515625,58945000,13.966666666666669,-0.4073031672550703,0.6908866235010662,397.8179931640625,0,0.9966528097721487,14.0,0.5,1.1197920302361053,13.676190476190476,0.7142857142857143,1.1288256054094634,7.782183908045977,0.49122807017543857,1.1288256054094634,7.782183908045977,0.49122807017543857
2014-11-14 00:00:00+00:00,418.4169921875,419.25201416015625,384.78900146484375,397.8179931640625,29589200,13.3,-0.3799886531020625,0.6767772760583856,376.13299560546875,0,0.972003043432744,13.633333333333335,0.0,1.0369545671239495,13.81904761904762,0.7142857142857143,1.0661228422892146,7.875706214689266,0.4827586206896552,1.0661228422892146,7.875706214689266,0.4827586206896552
2014-11-15 00:00:00+00:00,399.6499938964844,405.52801513671875,371.00799560546875,376.13299560546875,15727500,12.933333333333334,-0.3772045059586985,0.6755391808202903,387.8819885253906,1,0.9719814330968558,13.116666666666667,0.0,0.969368537038005,13.795238095238094,0.5714285714285714,1.0078741217751357,7.96,0.4745762711864407,1.0078741217751357,7.96,0.4745762711864407
2014-11-16 00:00:00+00:00,374.7300109863281,390.79901123046875,374.60198974609375,387.8819885253906,11905600,12.7,-0.3964574926679753,0.6850629903440999,387.4079895019531,0,1.015377961380283,12.816666666666666,0.5,0.99066894647219,13.619047619047619,0.5714285714285714,1.0425901454433497,8.087777777777777,0.48333333333333334,1.03868620703448,8.037704918032787,0.48333333333333334
2014-11-17 00:00:00+00:00,388.3489990234375,410.1990051269531,377.50201416015625,387.4079895019531,41518800,12.933333333333334,-0.4116650708388426,0.7088725141536237,375.197998046875,0,0.9993886171150521,12.816666666666666,0.5,0.9821181131323216,13.461904761904764,0.42857142857142855,1.0430464697761188,8.21888888888889,0.48333333333333334,1.0367912110764015,8.116666666666667,0.47540983606557374
2014-11-18 00:00:00+00:00,387.7850036621094,392.4020080566406,371.11700439453125,375.197998046875,32222500,12.9,-0.4025622018159456,0.7037443090254185,380.55499267578125,1,0.9839891219654286,12.916666666666668,0.0,0.9485870006237579,13.252380952380951,0.2857142857142857,1.0110617752480848,8.347222222222221,0.48333333333333334,1.004048944111234,8.192592592592593,0.46774193548387094
2014-11-19 00:00:00+00:00,373.89599609375,386.4809875488281,373.89599609375,380.55499267578125,18931800,12.6,-0.4160133136293319,0.7114366167177262,357.8399963378906,0,1.0070882877006995,12.75,0.5,0.9773110256240363,13.04761904761905,0.2857142857142857,1.026804842343352,8.470555555555556,0.48333333333333334,1.0180920790111285,8.261458333333334,0.47619047619047616
2014-11-20 00:00:00+00:00,380.3070068359375,382.0249938964844,356.781005859375,357.8399963378906,25233200,12.7,-0.4138816235443976,0.7090556643367738,350.8479919433594,0,0.9692373368239773,12.649999999999999,0.5,0.940682001871212,12.866666666666665,0.2857142857142857,0.967298389924074,8.594999999999999,0.48333333333333334,0.9579520098964412,8.32974358974359,0.46875
2014-11-21 00:00:00+00:00,357.8789978027344,357.8789978027344,344.11199951171875,350.8479919433594,29850100,12.8,-0.3974348215243247,0.6995318548129643,352.9200134277344,1,0.9901338748361057,12.75,0.0,0.93886226045051,12.795238095238094,0.2857142857142857,0.9505950788479018,8.72111111111111,0.4666666666666667,0.9400996789598927,8.397474747474748,0.46153846153846156
2014-11-22 00:00:00+00:00,351.60400390625,364.84100341796875,350.87799072265625,352.9200134277344,15273000,12.833333333333334,-0.386573826867444,0.6945318548129643,367.572998046875,1,1.002944182555276,12.816666666666666,0.5,0.9528625804794665,12.780952380952382,0.42857142857142855,0.9598008312205291,8.846666666666666,0.4666666666666667,0.9464193812889209,8.463681592039801,0.4696969696969697
2014-11-23 00:00:00+00:00,353.17498779296875,370.8450012207031,353.17498779296875,367.572998046875,15151600,12.933333333333334,-0.4093392056870157,0.7056429659240755,376.9010009765625,1,1.0203374417041893,12.883333333333333,1.0,1.0002600767521825,12.814285714285715,0.42857142857142855,1.0021781739939666,8.975,0.48333333333333334,0.9859211619191648,8.529411764705882,0.47761194029850745
2014-11-24 00:00:00+00:00,366.947998046875,387.2090148925781,366.66900634765625,376.9010009765625,30930100,13.1,-0.3869046101587406,0.6935217538028634,375.3479919433594,0,1.0125296557595342,13.016666666666666,1.0,1.0298504843738685,12.838095238095239,0.5714285714285714,1.029232372282387,9.11611111111111,0.5,1.0107808823790692,8.595652173913043,0.4852941176470588
2014-11-25 00:00:00+00:00,376.885986328125,394.70098876953125,374.78399658203125,375.3479919433594,25442200,13.133333333333333,-0.4066550223574998,0.7048312776123871,368.3699951171875,0,0.9979355119809799,13.116666666666667,0.5,1.0255469718308954,12.87142857142857,0.5714285714285714,1.0263497020520047,9.263333333333332,0.5,1.0065208602384683,8.66047619047619,0.4782608695652174
2014-11-26 00:00:00+00:00,376.0190124511719,377.697998046875,365.8160095214844,368.3699951171875,18601700,13.933333333333334,-0.4012804998304409,0.7021646109457204,369.6700134277344,1,0.9906174155424806,13.533333333333333,0.0,1.0112910730901146,13.061904761904762,0.42857142857142855,1.0087010604521014,9.436666666666667,0.5,0.9879785344728961,8.734741784037558,0.4714285714285714
2014-11-27 00:00:00+00:00,370.50201416015625,373.99200439453125,368.2820129394531,369.6700134277344,8748030,14.933333333333334,-0.3707515265391233,0.6854979442790536,376.4469909667969,1,1.0017614469344418,14.433333333333334,0.5,1.010173244794,13.380952380952381,0.5714285714285714,1.0126079862022426,9.62888888888889,0.5166666666666667,0.9915827604540773,8.820833333333333,0.4788732394366197
2014-11-28 00:00:00+00:00,369.3739929199219,382.8380126953125,358.4549865722656,376.4469909667969,22946500,15.966666666666669,-0.382269618636429,0.6915142044416555,375.4909973144531,0,1.009082995695242,15.450000000000001,1.0,1.018513990369236,13.833333333333334,0.7142857142857143,1.0311254953673135,9.820555555555556,0.5333333333333333,1.0096259579819395,8.918721461187216,0.4861111111111111
2014-11-29 00:00:00+00:00,376.1520080566406,387.60101318359375,372.1449890136719,375.4909973144531,15375600,15.6,-0.3865400209950669,0.6920697599972109,378.0469970703125,1,0.9987286270048293,15.783333333333335,0.5,1.00714115774978,14.228571428571428,0.5714285714285714,1.029044968872953,10.001111111111111,0.5166666666666667,1.006965898236196,9.00900900900901,0.4794520547945205
2014-11-30 00:00:00+00:00,375.510009765625,382.5270080566406,373.3089904785156,378.0469970703125,9194440,15.666666666666666,-0.392141468098267,0.6950790192564702,379.2449951171875,1,1.0033919985122266,15.633333333333333,0.5,1.0099436138384283,14.619047619047619,0.5714285714285714,1.036313323413296,10.17611111111111,0.5333333333333333,1.0136336180353742,9.097777777777779,0.4864864864864865
2014-12-01 00:00:00+00:00,378.2489929199219,383.6619873046875,376.66900634765625,379.2449951171875,11763000,15.266666666666667,-0.4046376603548766,0.7000790192564702,381.31500244140625,1,1.001581949973371,15.466666666666667,1.0,1.0122385284842623,14.928571428571429,0.5714285714285714,1.0393991459790897,10.35,0.55,1.0166203964042555,9.178947368421053,0.49333333333333335
